# ln(den) G1 G2 G3 G4 G5 G6
-2.077013364224344016e+00 6.186943193682591158e+00 -1.524478024655704589e+00 2.550947999999999105e+00 -4.538927999999999408e+00 -4.023299999999999876e+00 -5.334143999999999330e+00
-2.365840898521699209e+00 -8.771604817764272255e+00 3.107579143163387014e-01 6.908328000000000912e+00 -2.777460000000000484e+00 6.938880000000001713e-01 1.477211999999999970e+00
1.751989447803223188e+00 -4.084929505076948963e+00 1.159772581784139112e+00 -1.131415199999999954e+00 1.492631999999999959e+00 -2.498148000000000729e-02 2.469467999999999996e+00
-6.682514597629254371e-01 -1.066528325421808310e+00 1.336977730042978318e-01 -4.053827999999998766e-01 -4.535555999999999699e+00 1.197895199999999827e+00 8.467392000000000252e+00
2.361172202772086059e+00 2.398100661345052842e+00 5.731080893464818998e-02 1.180805999999999800e-01 4.013111999999999568e+00 6.559415999999999025e-01 -3.367872000000000088e-01
1.308033587646382223e+00 3.669121627583927125e+00 1.983866033786870209e-01 -6.911076000000000441e-01 -4.307699999999999640e+00 1.627511999999999848e+00 -3.500364000000000253e+00
-4.309750277486426917e+00 2.156566644021305379e+00 -2.143953633762639477e+00 -5.755968000000001084e+00 7.669427999999999912e+00 2.175095999999999918e+00 -6.062903999999997851e+00
1.669809479595394663e-01 8.381800386782387036e-02 -2.960784204611532355e-01 1.329060000000000130e+00 -4.301112000000000712e+00 -6.795372000000002188e+00 -2.818391999999999786e+00
2.494060890787356488e+00 1.348126619207974164e+00 3.173875987209714977e-01 3.079439999999999511e+00 1.490148000000000028e+00 -1.189578000000000024e+00 1.872563999999999895e+00
2.828317322848058257e+00 3.192990599478603975e-01 -2.955482195191995731e-01 -2.612255999999999911e+00 1.298820000000000252e-01 8.628587999999999258e-01 -1.684608000000000105e+00
1.898413513817566844e+00 -1.251632740782651632e-01 -2.770927091026704203e-01 -2.704968000000000039e+00 3.136500000000000288e+00 -3.372443999999999775e+00 -2.093472000000000222e+00
-4.376563369553000626e+00 3.135637560535636581e+00 -3.372390159795563669e+00 3.892667999999999573e+00 -8.258508000000000848e+00 1.470156000000000240e+00 2.561532000000000142e+00
1.578569557306751969e+00 1.118216233709577789e+00 -1.479132614073182639e+00 -1.586364000000000551e+00 -5.742636000000000962e-01 1.052516400000000019e+00 1.123923600000000134e+00
2.347886996268727433e+00 -5.858579273841653390e-03 2.171129859191945344e-01 -3.688979999999999926e+00 2.781407999999999436e+00 -5.314248000000000305e-01 8.687063999999999897e-01
1.720606720098336817e+00 -2.984019696808132949e+00 -1.156400632588338917e+00 -1.210355999999999987e+00 -2.453736000000000139e+00 1.194502799999999990e-02 -2.788979999999999571e+00
9.433598412687976831e-01 4.629143148207258029e+00 -1.061992099112946120e+00 -8.415744000000002778e-01 -2.516508000000000855e+00 -1.315932000000000102e+00 4.141631999999999536e+00
2.271720136137618251e+00 1.066063623974138785e+00 1.667429374631389516e-01 9.853740000000000832e-01 -3.125555999999999557e+00 2.437056000000000111e+00 2.558987999999999374e+00
2.896054922139133514e-01 2.779376867694276498e-01 -1.314729783221874615e-01 4.389420000000000321e+00 -7.026863999999999333e-01 -7.127351999999998355e+00 -1.176068400000000125e+00
-9.912038498511889228e-01 2.489530418411284085e+00 -1.503913594970695211e+00 -2.690279999999999561e+00 -7.940027999999998087e+00 -2.724527999999999950e-01 -2.710823999999999678e+00
1.170324089262288147e+00 -3.494890972332453050e+00 1.482967075159761894e+00 3.170256000000000185e+00 8.026116000000000916e-01 -3.233304000000001288e+00 2.368656000000000650e-01
-1.252923114098719148e+00 5.738912376438090490e+00 -2.484162954765824161e+00 1.330199999999999827e+00 1.730015999999999554e+00 -2.437835999999999892e+00 3.479051999999999811e+00
-2.782999941183442960e+00 -3.656064515082158461e+00 -9.435035450920790101e-01 2.571708000000000549e+00 -4.965527999999999942e+00 -8.918136000000000507e+00 -3.593316000000000621e+00
1.170062628506147728e-01 1.435115076670006484e+00 2.341720010607463820e+00 3.697548000000000501e-01 2.628611999999999949e+00 -1.530299999999999550e+00 3.830963999999999814e+00
-1.264236537723147924e+00 -5.391619330014249201e+00 7.329103086809832801e-01 -5.010108000000001560e+00 -1.314960000000000129e+00 -5.139024000000000925e+00 -4.779324000000000794e+00
2.223350913654743355e+00 1.021649376693007483e+00 -4.304694716700419033e-01 -1.374935999999999936e+00 1.151145599999999769e+00 -2.091864000000000168e+00 -3.952163999999999788e+00
6.479431514865827690e-01 1.700393660758362291e+00 9.412523786839978035e-01 1.691843999999999681e+00 2.028215999999999575e+00 -4.004087999999999425e+00 -1.095669599999999910e+00
-6.518139501544273351e-01 -4.811723971393240262e+00 1.353858210651761151e+00 -2.171100000000000030e+00 4.368095999999999535e+00 -1.673376000000000308e-01 -5.753843999999999959e+00
2.071750277978856136e+00 9.463406223809969209e-01 1.323322843136841565e+00 2.867339999999999556e+00 6.313871999999998152e-01 -2.262827999999999395e+00 8.559959999999999791e-01
-4.254392846400728345e+00 1.581550368402092399e+00 -5.686931373841881410e+00 6.558552000000002380e+00 -3.943296000000001911e+00 2.939112000000000613e+00 3.820140000000000313e+00
1.528910010275430942e+00 4.623420821319007556e-01 -9.851440363261896316e-01 3.328092000000001605e+00 1.233396000000000381e+00 4.295388000000002648e+00 1.760064000000000295e+00
5.803164374424245597e-01 -7.329693653802986653e+00 5.483444806058725973e-01 2.090652000000000399e+00 -2.861447999999999769e-01 -1.935036000000000200e+00 -9.226752000000000287e-01
1.870296717761601446e+00 -1.172037072116915324e+00 -1.226339990377529887e-01 2.238707999999999920e+00 -1.875071999999999850e+00 -3.822276000000000007e+00 3.096311999999999731e+00
1.096147324996360917e+00 5.400694134777905830e+00 -1.477892583693844186e-01 1.373399999999999954e+00 -2.408375999999999628e+00 -2.606412000000000173e+00 2.996303999999999412e+00
6.486489396424678366e-01 1.193024210873219859e+00 -1.588241995729643863e+00 -2.867975999999999637e+00 7.533179999999999321e-01 5.271839999999999193e+00 1.851696000000000009e+00
-8.039157161295303888e-01 -3.497769939535362305e+00 -5.064719931756254123e-01 -2.800991999999999926e+00 6.955439999999999401e-01 -4.793999999999999595e+00 -2.603879999999999750e+00
1.674147736583877277e+00 8.728589183110548877e-01 4.672786158942029422e-01 2.399124000000000034e+00 2.995800000000000018e+00 4.608251999999999349e+00 6.706463999999998649e-01
-4.850138298729395614e-01 1.694972571975703612e+00 -1.333318277698370746e+00 6.580020000000001090e+00 4.257396000000000846e+00 -2.856504000000000598e+00 1.844028000000000223e+00
1.379280710190939674e+00 -3.255630013064362505e+00 -7.453802223290315609e-01 -1.783355999999999483e-02 2.440019999999999190e+00 -1.867379999999999818e+00 4.575227999999999184e+00
4.001453253135836552e-01 -1.616255805490912856e+00 2.263485432135623032e+00 7.022399999999998643e-01 4.104215999999999198e+00 -2.033591999999999622e+00 -2.103371999999999353e+00
-2.686655047761556947e+00 2.514883657074868939e+00 -5.440790796662243745e-01 1.813176000000000121e+00 2.835815999999999892e+00 4.400915999999999606e+00 -7.664867999999998460e+00
-1.446119116980222052e-01 -9.768839218533162949e-01 8.114593023002412142e-01 -7.614167999999999381e+00 -1.301303999999999794e+00 3.458063999999999361e+00 2.173523999999999567e+00
4.602421841943782344e-01 3.819841176735631727e+00 1.523583248142066804e+00 -5.136827999999999506e+00 -3.710327999999999404e-01 2.886923999999999602e+00 -1.836875999999999787e-01
1.248404957932723214e+00 2.994847560641247686e+00 1.629835961818738022e-01 3.953124000000000748e+00 -4.713168000000001356e+00 1.260756000000000210e+00 7.295832000000002093e-01
9.073104754218628276e-01 -3.161928321080625270e+00 -9.456222422516440407e-01 5.441004000000001284e+00 1.297644000000000464e+00 -2.228736000000000050e+00 1.617468000000000128e+00
2.189290841114102104e+00 1.788776245858287872e-01 -4.725452485215320825e-02 1.615536000000000083e+00 -4.219535999999999731e+00 2.470320000000000071e+00 7.820459999999999565e-03
2.038673654740733365e+00 -2.830776142560015529e+00 1.287629706900619286e+00 -3.263639999999998764e-01 -1.182753599999999850e+00 1.863071999999999395e+00 -1.979687999999999892e+00
2.732991974008354141e+00 6.520038538667580763e-01 -2.497471221987035972e-01 -1.213128000000000206e+00 -1.987883999999999984e+00 -1.630452000000000012e+00 -2.123508000000000173e+00
-1.921741404386575924e+00 -3.276433171442533432e+00 3.886854239216485096e-01 9.693203999999997933e+00 -1.669115999999999378e+00 -1.392935999999999730e+00 -3.821351999999999194e+00
3.294305792460249238e-01 -1.893041902238209451e+00 3.079964626313372311e-01 -1.428924000000000083e+00 7.362216000000000093e+00 9.383988000000000884e-01 3.120155999999999707e+00
-4.950119322175162928e+00 -2.396096257025334797e+00 -3.050554800419879795e-02 6.905928000000001177e+00 -1.059079200000000220e+01 1.447272000000000336e+00 -5.496119999999999450e+00
-8.945220242576633618e-01 -1.913040647219748092e-01 -4.395927041246864064e+00 4.419552000000000369e+00 -1.825428000000000051e+00 -3.145728000000000080e+00 -2.416008000000000600e-01
-9.709024343921591749e-01 -5.423909613221816750e-01 5.477641003585995705e-01 7.799519999999997566e+00 2.220215999999999745e+00 -3.750624000000000180e+00 -4.459019999999999762e+00
1.611785811404623736e+00 -1.427517646039541566e+00 -4.355860251841781050e-01 4.077648000000000827e+00 1.471272000000000357e+00 1.417200000000000237e+00 -4.002324000000000659e+00
2.978394206387747212e-01 1.719228462342831554e+00 1.863466169455787913e+00 -9.440736000000000683e-01 6.055331999999999937e+00 9.262812000000000268e-01 -1.673280000000000101e+00
3.493770905735477106e-01 -4.209348017608966153e+00 7.874972282609443708e-01 -6.399755999999998668e-01 -2.393711999999998952e+00 -4.159103999999999246e+00 4.960116000000000192e+00
1.320680297543216808e+00 4.769597385444264148e+00 -1.382938619986917139e+00 -1.219092000000000287e+00 -2.395932000000000617e+00 -5.490576000000001178e-02 -1.354476000000000457e+00
6.354141082999642531e-01 3.472951166383286825e+00 -2.666166440764810019e-01 5.494667999999998997e+00 -3.450779999999999514e+00 -2.024183999999999539e+00 2.243351999999999791e+00
2.189582828708902251e-01 -5.270918225185440953e+00 -9.146618945752649221e-01 -1.632300000000000084e+00 7.555931999999998538e-01 -3.128375999999999379e+00 -2.772120000000000140e+00
5.307188979770423032e-01 -4.365571192359652741e+00 1.224601180462259187e+00 -3.216071999999999598e+00 -2.078435999999999506e+00 -4.742555999999999439e-01 -4.518971999999999767e+00
1.788178682247542062e+00 4.133626695568505482e+00 -1.167054083262282882e+00 1.962755999999999723e+00 8.790852000000002331e-01 1.429667999999999939e+00 1.174085999999999963e+00
-9.169321945487718395e-01 -3.265459576117381690e+00 -1.968582483407328665e+00 3.310620000000000118e+00 5.232035999999999909e+00 1.472615999999999703e+00 1.535951999999999540e+00
1.785959672252799724e+00 -4.685384848494230647e-01 -9.585929568464260919e-01 5.802515999999999785e-01 -1.873619999999999841e+00 2.035956000000000543e+00 -4.505015999999999465e+00
2.249146985861556924e+00 2.354043247802140471e+00 -7.755910619164602116e-02 -2.087087999999999610e+00 -1.442351999999999856e+00 2.365559999999999441e+00 -2.740056000000000047e+00
1.308922090665893156e+00 -2.290887771160328990e-01 -4.519937947521279198e-01 2.059260000000000090e+00 4.535015999999999714e+00 4.501632000000000744e+00 -9.527916000000002938e-01
1.759919451757976594e+00 5.925782235630050465e-01 -2.547277414121080219e-01 1.972896000000000427e+00 2.966927999999999788e+00 -1.922940000000000094e+00 -4.427820000000000533e+00
6.064095131773824393e-02 1.751628418876001625e+00 1.882981064641482849e+00 2.539535999999999571e+00 3.095507999999998816e+00 5.105423999999999296e+00 2.028503999999999863e+00
1.285502495058883921e-01 8.669774278647320864e-01 -1.569011708296708774e+00 -2.521367999999999832e+00 -2.847671999999999315e+00 -5.114099999999999646e+00 3.590411999999999271e+00
-3.830782540738892017e+00 2.160682565738457406e+00 -6.064371440747696740e-01 6.865223999999997773e+00 6.177539999999998699e+00 6.100955999999998269e+00 6.395375999999998839e+00
2.226090528478931407e+00 2.506202355332695308e+00 -8.750457799661980340e-01 1.220363999999999782e+00 2.423207999999999807e+00 1.628867999999999983e+00 -1.783679999999999932e+00
5.099594865413455969e-01 7.065694157252376817e-01 -3.514979934900066105e+00 1.193073599999999956e+00 1.950263999999999776e+00 -1.581372000000000000e+00 -2.097971999999999504e+00
-3.418331845100635480e+00 1.703651358560797302e+00 6.440182743741963423e-01 2.289168000000000092e+00 3.591887999999999748e-01 -1.080465599999999782e+01 1.089223200000000169e+00
6.977185771736652553e-01 4.997084164280059859e+00 4.804525280042471480e-01 -4.590120000000001532e+00 -3.239963999999999622e+00 1.619724000000000164e+00 1.161685199999999973e+00
-8.133232521253961345e-01 -4.921466875716445699e+00 4.276219473642453028e-01 -1.565519999999999579e+00 3.243527999999998634e+00 -1.570751999999999704e+00 2.277659999999999130e+00
1.060406450817817703e+00 5.755721626195545504e+00 7.386120654587793322e-01 -3.517019999999998703e+00 7.951571999999997864e-01 -1.087795199999999740e+00 -1.404851999999999990e+00
2.274698073696700629e+00 1.289059744302309060e-02 6.921025878185089741e-01 -2.437391999999999115e+00 -2.203607999999999567e+00 -3.141287999999999414e+00 1.168725599999999865e-01
2.151778436139899942e+00 1.808208530489811894e+00 -1.560098779254202525e-02 2.236115999999999993e+00 9.789719999999998423e-01 -4.128515999999999408e+00 -1.091645999999999894e+00
-2.417929141431777174e-01 -1.522679928356799106e+00 2.460825164275821209e+00 -2.004839999999999733e+00 2.233092000000000077e+00 4.973340000000000316e+00 6.317352000000000523e-01
-3.518004747526354503e+00 1.100113278910204606e+01 1.202344195774968538e+00 -3.614651999999999532e+00 5.499396000000000839e-01 2.679060000000000219e+00 3.224411999999999612e+00
-2.591715815538273571e+00 2.324730049866767512e-01 3.137687473435664121e+00 2.822015999999999636e+00 4.667748000000000452e+00 -6.215580000000000993e+00 -4.850064000000001485e+00
2.302378093070049481e+00 -3.979744393160354332e-01 -7.420925021880717676e-01 1.579283999999999688e+00 4.889231999999998565e-03 -4.003763999999999434e+00 7.847759999999998071e-01
1.965216064611126745e+00 -3.351264605773076166e+00 6.992859561465728513e-01 -4.562303999999999249e-01 1.479911999999999672e+00 1.911299999999999777e+00 3.278099999999999348e+00
-1.124449427723891448e+00 1.111679179669969431e+00 1.417092072968268779e+00 3.688427999999999846e-02 9.152952000000000865e+00 -2.109276000000000373e+00 -7.477656000000000303e-01
1.161770139063526691e-01 -6.819008135326651843e-01 8.361584250788037798e-01 -1.914000000000000146e+00 -3.265331999999999901e+00 2.428847999999999896e+00 7.073243999999999865e+00
-1.161029938233457015e+00 -1.981301941368124986e+00 -1.748257965615596932e-01 -4.451640000000001152e+00 1.171815600000000401e+00 6.210960000000000036e+00 -6.559331999999999496e+00
2.531407353641985658e+00 6.778753443598501960e-01 3.952584009449578439e-01 -1.769184000000000534e+00 -7.814988000000002710e-01 3.533196000000001114e+00 6.466644000000001391e-01
4.392248868906910991e-02 -4.362026336035214058e+00 6.209215221067606594e-01 -3.042792000000000385e+00 4.890143999999999380e+00 1.646795999999999927e+00 4.478568000000000993e+00
1.571157361999412139e+00 1.673379064654105797e-01 1.119442691925202293e+00 6.765935999999997952e-01 -2.940947999999999674e+00 2.761739999999999640e+00 3.821747999999999479e+00
1.279336699424973744e+00 8.360552570270395334e-01 -4.981535972157714598e-01 3.404087999999999781e+00 3.183047999999999877e+00 3.861816000000000138e+00 -3.011063999999999741e+00
2.997478743944733681e-01 -1.415411638437647168e+00 2.120685795627192505e+00 3.198779999999999957e-01 1.452912000000000425e+00 3.891636000000000095e+00 4.070159999999999556e+00
3.980630684533000702e-02 6.421180291601792378e-01 -2.064275702625490094e+00 -2.141736000000000306e+00 -1.504632000000000469e-01 -4.060968000000000799e+00 2.329296000000000699e+00
-1.424984254071127499e+00 -3.836289927327908522e+00 -1.965943756203376580e-01 6.805944000000000216e+00 1.695719999999999894e+00 -6.523775999999998909e+00 -2.544059999999999988e+00
-3.272777050637052376e-01 1.240925808563150934e+00 -7.955300666527798104e-01 -6.165924000000002181e+00 2.251824000000000936e+00 3.275844000000000200e+00 5.142815999999999832e+00
1.485796423001073174e+00 2.159400852491526912e+00 8.972715131580701886e-01 -2.479115999999999875e+00 -2.952312000000000047e+00 4.078079999999999927e+00 -9.194676000000000515e-01
1.450799113597716739e+00 -1.159896876222947792e+00 3.236711037392060453e-01 -4.466351999999999656e+00 -3.370739999999999625e+00 1.874663999999999664e+00 2.698307999999999929e+00
